object_id,department,acquisition_type,area_cm2,area_quartile,collection_age_band,is_on_display,creation_year
499567,Modern and Contemporary Art,Gift,2292.040789934,Q2,1950-2000,0,1958.0
499568,Modern and Contemporary Art,Gift,5370.978623676762,Q3,1950-2000,0,1969.0
499631,Modern and Contemporary Art,Gift,19283.908473075,Q4 (largest),Post-2000,0,2005.0
499663,Modern and Contemporary Art,Gift,52114.616116200006,Q4 (largest),Post-2000,0,2012.0
499732,Modern and Contemporary Art,Gift,44865.011838435,Q4 (largest),Post-2000,0,2012.0
500031,Modern and Contemporary Art,Gift,25161.339060097496,Q4 (largest),Post-2000,0,2012.0
500032,Modern and Contemporary Art,Gift,27871.0251317148,Q4 (largest),Post-2000,0,2012.0
500033,Modern and Contemporary Art,Gift,3096.7803139322405,Q2,Post-2000,0,2007.0
500193,Modern and Contemporary Art,Bequest,76506.54308953532,Q4 (largest),1950-2000,0,1971.0
500194,Modern and Contemporary Art,Gift,14892.77193531,Q4 (largest),1900-1950,1,1914.0
500421,Modern and Contemporary Art,Gift,7108.07823240744,Q3,1900-1950,0,1914.0
500430,Modern and Contemporary Art,Gift,44177.78999999999,Q4 (largest),1950-2000,0,2000.0
500431,Modern and Contemporary Art,Gift,3079.844933147446,Q2,1900-1950,0,1912.0
500436,Modern and Contemporary Art,Bequest,5538.3175015971,Q3,1900-1950,0,1919.0
500456,Modern and Contemporary Art,Purchase/Fund,76506.54308953532,Q4 (largest),Post-2000,0,2012.0
500488,Modern and Contemporary Art,Gift,8026.416,Q3,1900-1950,1,1914.0
504134,Musical Instruments,Bequest,99.495,Q1 (smallest),1800-1900,0,1844.0
504222,Musical Instruments,Gift,48.0,Q1 (smallest),1600-1800,0,1774.0
504223,Musical Instruments,Gift,93.5,Q1 (smallest),1800-1900,0,1863.0
504538,Musical Instruments,Gift,778.41,Q1 (smallest),1950-2000,0,1981.0
505210,Musical Instruments,Other,99.495,Q1 (smallest),1400-1600,0,1574.0
505722,Musical Instruments,Gift,12529.080000000002,Q4 (largest),1600-1800,1,1782.0
623093,Asian Art,Gift,34228.79736346,Q4 (largest),Post-2000,0,2013.0
625023,Islamic Art,Purchase/Fund,25403.677043796102,Q4 (largest),Post-2000,0,2013.0
625307,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),Post-2000,0,2001.0
626692,European Paintings,Gift,76506.54308953532,Q4 (largest),1600-1800,1,1660.0
629108,Modern and Contemporary Art,Gift,12425.830444248,Q4 (largest),1900-1950,1,1944.0
629928,European Paintings,Gift,958.0664760439199,Q1 (smallest),1800-1900,0,1883.0
631270,Islamic Art,Gift,1858.0681152072002,Q2,1950-2000,0,2000.0
631633,Islamic Art,Purchase/Fund,252.038568516208,Q1 (smallest),1950-2000,0,1970.0
632918,Modern and Contemporary Art,Gift,20883.8639488743,Q4 (largest),1950-2000,1,1972.0
632919,Modern and Contemporary Art,Purchase/Fund,27787.150775707996,Q4 (largest),1950-2000,0,1984.0
632920,Modern and Contemporary Art,Gift,8353.960000000001,Q3,1950-2000,0,1978.0
632921,Modern and Contemporary Art,Gift,13020.9943415532,Q4 (largest),1950-2000,0,1988.0
632922,Modern and Contemporary Art,Purchase/Fund,22048.0,Q4 (largest),1950-2000,0,1977.0
632923,Modern and Contemporary Art,Gift,16862.935724215,Q4 (largest),1950-2000,0,1995.0
632925,Modern and Contemporary Art,Gift,3251.2999999999997,Q2,1950-2000,0,1973.0
632926,Modern and Contemporary Art,Gift,27871.023252110997,Q4 (largest),1950-2000,0,1988.0
632927,Modern and Contemporary Art,Gift,452.12,Q1 (smallest),1950-2000,0,1976.0
632928,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1966.0
632933,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1970.0
632936,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1972.0
632937,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1986.0
632939,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1984.0
632940,Modern and Contemporary Art,Gift,60387.21374423399,Q4 (largest),1950-2000,0,1983.0
632942,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1983.0
632944,Modern and Contemporary Art,Gift,897.56,Q1 (smallest),1950-2000,0,1984.0
632947,Modern and Contemporary Art,Purchase/Fund,853.7600000000001,Q1 (smallest),1950-2000,0,1985.0
632950,Modern and Contemporary Art,Gift,27716.48,Q4 (largest),1950-2000,0,1989.0
632951,Modern and Contemporary Art,Gift,3821.28,Q3,1950-2000,0,1984.0
632952,Modern and Contemporary Art,Gift,37625.8848193568,Q4 (largest),1950-2000,0,1987.0
632953,Modern and Contemporary Art,Gift,25553.6818206306,Q4 (largest),1950-2000,0,1972.0
632954,Modern and Contemporary Art,Purchase/Fund,32284.337183926,Q4 (largest),1950-2000,0,1990.0
632955,Modern and Contemporary Art,Gift,40119.200000000004,Q4 (largest),1950-2000,0,1983.0
632956,Modern and Contemporary Art,Purchase/Fund,43716.219019180004,Q4 (largest),1950-2000,0,1990.0
632957,Modern and Contemporary Art,Gift,14561.4215153358,Q4 (largest),1950-2000,0,1986.0
632958,Modern and Contemporary Art,Purchase/Fund,53245.268788865,Q4 (largest),1950-2000,0,1986.0
632959,Modern and Contemporary Art,Gift,58529.1526394408,Q4 (largest),1950-2000,0,1985.0
632960,Modern and Contemporary Art,Gift,16722.615048548818,Q4 (largest),1950-2000,0,1988.0
632961,Modern and Contemporary Art,Purchase/Fund,41352.905108515,Q4 (largest),1950-2000,0,1981.0
632962,Modern and Contemporary Art,Purchase/Fund,23225.851440089995,Q4 (largest),1950-2000,0,1987.0
632963,Modern and Contemporary Art,Purchase/Fund,22580.6889000875,Q4 (largest),1950-2000,0,1983.0
632964,Modern and Contemporary Art,Gift,28516.08,Q4 (largest),1950-2000,0,1979.0
632965,Modern and Contemporary Art,Gift,65039.240000000005,Q4 (largest),1950-2000,0,1981.0
632966,Modern and Contemporary Art,Gift,36766.5,Q4 (largest),1950-2000,0,1991.0
632967,Modern and Contemporary Art,Gift,27871.023252110997,Q4 (largest),1950-2000,0,1969.0
632968,Modern and Contemporary Art,Gift,40860.88,Q4 (largest),1950-2000,0,1985.0
632969,Modern and Contemporary Art,Gift,22171.01274459,Q4 (largest),1950-2000,0,1963.0
632970,Modern and Contemporary Art,Gift,52555.14,Q4 (largest),1950-2000,0,1990.0
632971,Modern and Contemporary Art,Gift,39019.4343817591,Q4 (largest),1950-2000,0,1987.0
632972,Modern and Contemporary Art,Purchase/Fund,51612.799999999996,Q4 (largest),1950-2000,0,1983.0
632973,Modern and Contemporary Art,Purchase/Fund,50167.8455114072,Q4 (largest),1950-2000,0,1985.0
632974,Modern and Contemporary Art,Purchase/Fund,21677.46322368774,Q4 (largest),1950-2000,0,1982.0
632975,Modern and Contemporary Art,Gift,29719.22,Q4 (largest),1950-2000,0,1980.0
632976,Modern and Contemporary Art,Gift,11484.0,Q4 (largest),1950-2000,0,1970.0
632977,Modern and Contemporary Art,Gift,46029.670000000006,Q4 (largest),1950-2000,0,1985.0
632978,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,0,1966.0
632979,Modern and Contemporary Art,Gift,48232.3569515978,Q4 (largest),1950-2000,0,1982.0
632980,Modern and Contemporary Art,Gift,57994.65,Q4 (largest),1950-2000,0,1987.0
632981,Modern and Contemporary Art,Gift,29759.130318540498,Q4 (largest),1950-2000,0,1988.0
632982,Modern and Contemporary Art,Gift,38542.01054615,Q4 (largest),1950-2000,0,1970.0
632983,Modern and Contemporary Art,Gift,22950.046213192403,Q4 (largest),1950-2000,0,1991.0
632984,Modern and Contemporary Art,Gift,23828.273406445198,Q4 (largest),1950-2000,0,1989.0
632985,Modern and Contemporary Art,Purchase/Fund,18580.681152072,Q4 (largest),1950-2000,0,1979.0
632986,Modern and Contemporary Art,Purchase/Fund,44593.6372033776,Q4 (largest),1950-2000,0,1987.0
632987,Modern and Contemporary Art,Gift,50169.47,Q4 (largest),1950-2000,0,1985.0
632988,Modern and Contemporary Art,Gift,12103.2496060476,Q4 (largest),1950-2000,0,1972.0
632989,Modern and Contemporary Art,Gift,30000.060802521602,Q4 (largest),1950-2000,0,1992.0
632990,Modern and Contemporary Art,Gift,60651.73290024001,Q4 (largest),1950-2000,0,1980.0
632991,Modern and Contemporary Art,Gift,36129.1040181435,Q4 (largest),1950-2000,0,1989.0
632992,Modern and Contemporary Art,Gift,27251.76,Q4 (largest),1950-2000,0,1987.0
632993,Modern and Contemporary Art,Gift,30038.76969132,Q4 (largest),1950-2000,0,1980.0
632994,Modern and Contemporary Art,Gift,32709.741921128996,Q4 (largest),1950-2000,0,1984.0
632995,Modern and Contemporary Art,Gift,49858.1655618021,Q4 (largest),1950-2000,0,1984.0
632996,Modern and Contemporary Art,Gift,34159.14,Q4 (largest),1950-2000,0,1991.0
632997,Modern and Contemporary Art,Gift,23145.20628134,Q4 (largest),1900-1950,0,1933.0
632998,Modern and Contemporary Art,Gift,33561.4559085796,Q4 (largest),1950-2000,0,1990.0
632999,Modern and Contemporary Art,Gift,34064.5858205394,Q4 (largest),1950-2000,0,1987.0
633000,Modern and Contemporary Art,Gift,14864.544921657602,Q4 (largest),1950-2000,0,1990.0
633001,Modern and Contemporary Art,Purchase/Fund,27819.410858512,Q4 (largest),1950-2000,0,1986.0
633002,Modern and Contemporary Art,Purchase/Fund,25693.9790555928,Q4 (largest),1950-2000,1,1976.0
633003,Modern and Contemporary Art,Purchase/Fund,30190.44,Q4 (largest),1950-2000,0,1988.0
633004,Modern and Contemporary Art,Gift,29180.13,Q4 (largest),1950-2000,0,1989.0
633005,Modern and Contemporary Art,Purchase/Fund,41290.4066241681,Q4 (largest),1950-2000,0,1988.0
633006,Modern and Contemporary Art,Purchase/Fund,40877.50097296321,Q4 (largest),1950-2000,0,1983.0
633007,Modern and Contemporary Art,Gift,40600.083188966404,Q4 (largest),1950-2000,0,1987.0
633008,Modern and Contemporary Art,Gift,36443.69,Q4 (largest),1950-2000,0,1980.0
633009,Modern and Contemporary Art,Gift,12983.897228802498,Q4 (largest),1950-2000,0,1990.0
633011,Modern and Contemporary Art,Gift,27638.763670908,Q4 (largest),1950-2000,0,1991.0
633012,Modern and Contemporary Art,Gift,58400.113400426795,Q4 (largest),1950-2000,0,1992.0
633119,Asian Art,Gift,9146.07,Q4 (largest),1950-2000,0,1982.0
634108,European Paintings,Bequest,32648.051372685,Q4 (largest),1800-1900,1,1896.0
634759,Modern and Contemporary Art,Gift,1854.0359826824479,Q2,1950-2000,0,1999.0
637119,Modern and Contemporary Art,Gift,39087.1741846798,Q4 (largest),1950-2000,0,2000.0
637222,Modern and Contemporary Art,Gift,18099.83535862395,Q4 (largest),1950-2000,0,1959.0
638131,Modern and Contemporary Art,Purchase/Fund,9987.116774559989,Q4 (largest),1900-1950,0,1925.0
638362,Modern and Contemporary Art,Gift,4838.7,Q3,1900-1950,0,1946.0
639544,Islamic Art,Purchase/Fund,4258.0727640165,Q3,1950-2000,0,1996.0
639777,Modern and Contemporary Art,Gift,2248.19000387404,Q2,1900-1950,0,1929.0
639778,Modern and Contemporary Art,Gift,2336.69816823424,Q2,1900-1950,0,1930.0
639779,Modern and Contemporary Art,Gift,1625.8097074865102,Q2,1900-1950,0,1930.0
640046,Islamic Art,Purchase/Fund,412.9040256015999,Q1 (smallest),1950-2000,0,1979.0
640049,Asian Art,Gift,9609.6,Q4 (largest),1800-1900,0,1834.0
641257,European Paintings,Bequest,1277.42187492504,Q2,1400-1600,1,1506.0
641270,Modern and Contemporary Art,Gift,13512.930225854,Q4 (largest),1950-2000,0,2000.0
641271,Modern and Contemporary Art,Gift,4332.06,Q3,Post-2000,0,2003.0
641277,Modern and Contemporary Art,Gift,4408.280000000001,Q3,Post-2000,0,2001.0
643540,European Paintings,Gift,4505.351743043,Q3,1600-1800,1,1674.0
644093,Modern and Contemporary Art,Bequest,7085.25,Q3,1900-1950,0,1926.0
644664,Asian Art,Gift,24586.820000000003,Q4 (largest),1400-1600,0,1591.0
645148,Islamic Art,Purchase/Fund,20903.267820084,Q4 (largest),Post-2000,0,2018.0
646224,Asian Art,Bequest,1210.0,Q2,Post-2000,0,2012.0
646469,Modern and Contemporary Art,Gift,10367.5610244664,Q4 (largest),1900-1950,1,1915.0
646740,Islamic Art,Purchase/Fund,14006.092516136001,Q4 (largest),Post-2000,0,2013.0
646992,Asian Art,Gift,900.9,Q1 (smallest),1800-1900,0,1883.0
646996,Asian Art,Gift,76506.54308953532,Q4 (largest),1800-1900,0,1894.0
647338,European Paintings,Bequest,26453.277852903997,Q4 (largest),1600-1800,1,1650.0
648354,Modern and Contemporary Art,Gift,14012.9308260552,Q4 (largest),1900-1950,0,1913.0
650682,Asian Art,Gift,2411.5699999999997,Q2,1800-1900,0,1850.0
651079,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),Post-2000,0,2014.0
651837,European Paintings,Gift,562.097896632244,Q1 (smallest),1800-1900,1,1868.0
652416,European Paintings,Gift,12737.929470802499,Q4 (largest),1600-1800,1,1628.0
652706,Modern and Contemporary Art,Gift,76506.54308953532,Q4 (largest),1950-2000,1,1970.0
653246,Asian Art,Gift,4672.7917593189995,Q3,1600-1800,1,1624.0
653465,Asian Art,Gift,26856.7084214604,Q4 (largest),Post-2000,0,2006.0
653670,Modern and Contemporary Art,Gift,34612.9735604406,Q4 (largest),Post-2000,0,2003.0
653728,Modern and Contemporary Art,Gift,33445.2297313369,Q4 (largest),Post-2000,0,2007.0
653730,Modern and Contemporary Art,Gift,25548.438108102,Q4 (largest),Post-2000,0,2013.0
653738,Modern and Contemporary Art,Gift,8825.82458355627,Q3,1950-2000,0,1988.0
653739,Modern and Contemporary Art,Gift,29729.089843315203,Q4 (largest),1950-2000,0,1988.0
653753,Modern and Contemporary Art,Gift,9909.6966144384,Q4 (largest),1950-2000,0,1987.0
653754,Modern and Contemporary Art,Gift,9909.6966144384,Q4 (largest),1950-2000,0,1988.0
653758,Modern and Contemporary Art,Gift,4458.275129043001,Q3,1950-2000,0,1987.0
653759,Modern and Contemporary Art,Gift,5170.977535869601,Q3,1950-2000,0,1987.0
653760,Modern and Contemporary Art,Gift,45522.673089784905,Q4 (largest),1950-2000,0,1972.0
653761,Modern and Contemporary Art,Gift,1516.938507906048,Q2,1950-2000,0,1975.0
655744,European Paintings,Gift,2100.00427979856,Q2,1800-1900,0,1852.0
655814,Modern and Contemporary Art,Gift,18580.681152072,Q4 (largest),Post-2000,0,2008.0
655815,Modern and Contemporary Art,Gift,40992.0,Q4 (largest),Post-2000,0,2002.0
655819,Modern and Contemporary Art,Gift,4950.0,Q3,1950-2000,0,1990.0
655833,Modern and Contemporary Art,Gift,33124.0,Q4 (largest),1950-2000,0,2000.0
655944,Modern and Contemporary Art,Gift,14884.0,Q4 (largest),1950-2000,0,1999.0
655947,Modern and Contemporary Art,Gift,33124.0,Q4 (largest),Post-2000,0,2003.0
655949,Modern and Contemporary Art,Gift,10800.0,Q4 (largest),Post-2000,0,2003.0
655950,Modern and Contemporary Art,Gift,16462.2299787648,Q4 (largest),Post-2000,0,2011.0
656430,Asian Art,Gift,10267.6,Q4 (largest),1600-1800,0,1798.0
657683,European Paintings,Gift,2554.84382605023,Q2,1400-1600,1,1515.0
657685,Islamic Art,Purchase/Fund,7434.0,Q3,Post-2000,0,2013.0
658681,Asian Art,Gift,304.03286856622105,Q1 (smallest),1600-1800,0,1700.0
659875,European Paintings,Gift,2673.3925526309117,Q2,1600-1800,1,1770.0
659913,Asian Art,Gift,434.99999999999994,Q1 (smallest),1600-1800,0,1778.0
662317,Modern and Contemporary Art,Gift,32283.9345685272,Q4 (largest),1950-2000,0,1996.0
662737,Asian Art,Gift,814.3665992958599,Q1 (smallest),1600-1800,0,1640.0
662782,Asian Art,Gift,471.27115073948,Q1 (smallest),1600-1800,0,1778.0
663236,Modern and Contemporary Art,Gift,9700.0,Q4 (largest),1950-2000,0,1983.0
663584,Modern and Contemporary Art,Gift,33773.8575221344,Q4 (largest),Post-2000,0,2010.0
663608,Modern and Contemporary Art,Gift,44124.581953397006,Q4 (largest),Post-2000,0,2004.0
663886,Asian Art,Bequest,6901.32,Q3,1600-1800,0,1676.0
665702,European Paintings,Purchase/Fund,3120.9739749049622,Q2,1600-1800,1,1789.0
665918,Asian Art,Gift,16978.68,Q4 (largest),1800-1900,0,1850.0
667297,Asian Art,Gift,1981.45695276,Q2,1800-1900,0,1823.0
667298,Asian Art,Gift,19800.040791081603,Q4 (largest),1950-2000,0,1963.0
667347,Asian Art,Gift,2060.57,Q2,1800-1900,0,1840.0
667348,Asian Art,Gift,4858.88,Q3,1600-1800,0,1726.0
667353,Asian Art,Gift,31332.8241993492,Q4 (largest),1600-1800,0,1700.0
669033,European Paintings,Bequest,1814.5196913821248,Q2,1800-1900,1,1861.0
669035,Modern and Contemporary Art,Gift,33445.2297313369,Q4 (largest),1950-2000,0,1984.0
669450,Asian Art,Gift,16167.060000000001,Q4 (largest),1800-1900,0,1833.0
669451,Modern and Contemporary Art,Gift,64092.708959999996,Q4 (largest),Post-2000,0,2014.0
670540,Asian Art,Gift,814.74,Q1 (smallest),1600-1800,0,1787.0
670541,Asian Art,Gift,847.5,Q1 (smallest),1600-1800,0,1774.0
670542,Asian Art,Gift,849.59,Q1 (smallest),1600-1800,0,1800.0
670765,European Paintings,Bequest,7125.0,Q3,1600-1800,1,1650.0
670882,Asian Art,Gift,627.0,Q1 (smallest),1800-1900,0,1833.0
670883,Asian Art,Gift,5983.25,Q3,1800-1900,0,1824.0
670886,Asian Art,Gift,1137.5,Q2,1400-1600,0,1424.0
670888,Asian Art,Gift,1478.7,Q2,1600-1800,0,1742.0
670889,Asian Art,Gift,1917.0,Q2,1800-1900,0,1884.0
670890,Asian Art,Gift,1536.5700000000002,Q2,1600-1800,0,1750.0
670891,Asian Art,Gift,4736.219999999999,Q3,1800-1900,0,1843.0
670892,Asian Art,Gift,519.2,Q1 (smallest),1600-1800,0,1800.0
670893,Asian Art,Gift,807.5,Q1 (smallest),1800-1900,0,1832.0
670894,Asian Art,Gift,3285.12,Q2,1600-1800,0,1742.0
670896,Asian Art,Gift,1160.25,Q2,1400-1600,0,1446.0
670897,Asian Art,Gift,9403.1,Q4 (largest),1800-1900,0,1828.0
670898,Asian Art,Gift,2365.0400000000004,Q2,1600-1800,0,1750.0
670899,Asian Art,Gift,4405.099999999999,Q3,1400-1600,0,1474.0
670900,Asian Art,Gift,4798.08,Q3,1800-1900,0,1840.0
670901,Asian Art,Gift,6699.200000000001,Q3,1600-1800,0,1742.0
670902,Asian Art,Gift,2640.0,Q2,1600-1800,0,1750.0
670903,Asian Art,Gift,2837.2000000000003,Q2,1400-1600,0,1516.0
670904,Asian Art,Gift,1545.6000000000001,Q2,1400-1600,0,1583.0
670907,Asian Art,Gift,4108.2,Q3,1600-1800,0,1724.0
670908,Asian Art,Gift,29650.319999999996,Q4 (largest),1800-1900,0,1816.0
670909,Asian Art,Gift,37612.35,Q4 (largest),1600-1800,0,1716.0
670910,Asian Art,Gift,3729.6,Q3,1600-1800,0,1783.0
670911,Asian Art,Gift,3725.0399999999995,Q3,1600-1800,0,1644.0
670913,Asian Art,Gift,15667.35,Q4 (largest),1400-1600,0,1482.0
670915,Asian Art,Gift,434.85,Q1 (smallest),1600-1800,0,1683.0
670916,Asian Art,Gift,2097.5400000000004,Q2,1600-1800,0,1741.0
670917,Asian Art,Gift,12180.27,Q4 (largest),1600-1800,0,1741.0
670919,Asian Art,Gift,4160.24,Q3,1800-1900,0,1884.0
670920,Asian Art,Gift,3052.5,Q2,1800-1900,0,1851.0
670921,Asian Art,Gift,1911.0,Q2,1800-1900,0,1833.0
670922,Asian Art,Gift,990.0,Q1 (smallest),1600-1800,0,1750.0
670923,Asian Art,Gift,24414.2,Q4 (largest),1800-1900,0,1824.0
670924,Asian Art,Gift,2730.4199999999996,Q2,1800-1900,0,1822.0
670925,Asian Art,Gift,2926.0,Q2,1800-1900,0,1822.0
670926,Asian Art,Gift,2314.2000000000003,Q2,1600-1800,0,1774.0
670929,Asian Art,Gift,3042.1200000000003,Q2,1600-1800,0,1783.0
670930,Asian Art,Gift,6027.0,Q3,1800-1900,0,1818.0
670931,Asian Art,Gift,1531.6200000000001,Q2,1600-1800,0,1750.0
670932,Asian Art,Gift,2788.5899999999997,Q2,1600-1800,0,1776.0
670933,Asian Art,Gift,2970.32,Q2,1600-1800,0,1784.0
670934,Asian Art,Gift,12016.0,Q4 (largest),1800-1900,0,1816.0
670935,Asian Art,Gift,13859.099999999999,Q4 (largest),1600-1800,0,1675.0
670936,Asian Art,Gift,6864.0,Q3,1400-1600,0,1536.0
670939,Asian Art,Gift,4826.7,Q3,1800-1900,0,1822.0
670940,Asian Art,Gift,3259.52,Q2,1800-1900,0,1826.0
670941,Asian Art,Gift,10376.1,Q4 (largest),1600-1800,0,1750.0
670942,Asian Art,Gift,4350.240000000001,Q3,1600-1800,0,1724.0
670943,Asian Art,Gift,537.5600000000001,Q1 (smallest),1800-1900,0,1833.0
670944,Asian Art,Gift,304.58,Q1 (smallest),1800-1900,0,1850.0
670945,Asian Art,Gift,4865.28,Q3,1600-1800,0,1800.0
670946,Asian Art,Gift,2847.04,Q2,1800-1900,0,1857.0
670947,Asian Art,Gift,7053.04,Q3,1800-1900,0,1844.0
670949,Asian Art,Gift,3318.9900000000002,Q2,1600-1800,0,1770.0
670950,Asian Art,Gift,1257.6,Q2,1600-1800,0,1742.0
670951,Asian Art,Gift,2725.4399999999996,Q2,1800-1900,0,1866.0
670952,Asian Art,Gift,3022.47,Q2,Pre-1400,0,1316.0
670954,Asian Art,Gift,3175.8,Q2,1600-1800,0,1726.0
670955,Asian Art,Gift,1584.7199999999998,Q2,Pre-1400,0,1300.0
670956,Asian Art,Gift,4968.880000000001,Q3,1600-1800,0,1742.0
670967,Asian Art,Gift,1561.87,Q2,1600-1800,0,1750.0
670968,Asian Art,Gift,544.8399999999999,Q1 (smallest),1400-1600,0,1594.0
670970,Asian Art,Gift,4899.0,Q3,1600-1800,0,1650.0
670971,Asian Art,Gift,2689.5,Q2,1400-1600,0,1483.0
670972,Asian Art,Gift,513.76,Q1 (smallest),1400-1600,0,1590.0
670973,Asian Art,Gift,1339.8000000000002,Q2,1600-1800,0,1674.0
670974,Asian Art,Gift,436.0,Q1 (smallest),1600-1800,0,1608.0
670979,Asian Art,Gift,4171.79,Q3,1400-1600,0,1586.0
670980,Asian Art,Gift,3663.2400000000002,Q3,1800-1900,0,1824.0
670981,Asian Art,Gift,1572.8999999999999,Q2,1400-1600,0,1424.0
670982,Asian Art,Gift,3619.1099999999997,Q3,1800-1900,0,1819.0
670983,Asian Art,Gift,21859.12,Q4 (largest),1600-1800,0,1780.0
670997,Asian Art,Gift,2103.64,Q2,1600-1800,0,1730.0
670999,Asian Art,Gift,7879.11,Q3,1600-1800,0,1783.0
671000,Asian Art,Gift,3575.3999999999996,Q3,1600-1800,0,1788.0
671001,Asian Art,Gift,2384.76,Q2,1600-1800,0,1720.0
671003,Asian Art,Gift,2402.4,Q2,1600-1800,0,1744.0
671005,Asian Art,Gift,2763.2000000000003,Q2,1600-1800,0,1750.0
671006,Asian Art,Gift,7652.64,Q3,1600-1800,0,1795.0
671007,Asian Art,Gift,2831.4,Q2,1600-1800,0,1783.0
671008,Asian Art,Gift,2183.1,Q2,1600-1800,0,1725.0
671011,Asian Art,Gift,4265.42,Q3,1800-1900,0,1832.0
671012,Asian Art,Gift,6713.0,Q3,1800-1900,0,1824.0
671013,Asian Art,Gift,2479.65,Q2,1600-1800,0,1780.0
671015,Asian Art,Gift,2796.6,Q2,1600-1800,0,1750.0
671016,Asian Art,Gift,5049.0,Q3,1400-1600,0,1550.0
671017,Asian Art,Gift,3009.0,Q2,1800-1900,0,1831.0
671018,Asian Art,Gift,4789.17,Q3,1600-1800,0,1750.0
671020,Asian Art,Gift,2277.68,Q2,1600-1800,0,1716.0
671021,Asian Art,Gift,4729.900000000001,Q3,1600-1800,0,1730.0
671023,Asian Art,Gift,58955.718443985,Q4 (largest),1600-1800,0,1765.0
671024,Asian Art,Gift,54542.159999999996,Q4 (largest),1600-1800,0,1784.0
671026,Asian Art,Gift,32743.92,Q4 (largest),1600-1800,0,1796.0
671027,Asian Art,Gift,64430.0,Q4 (largest),1600-1800,0,1683.0
671028,Asian Art,Gift,54625.5,Q4 (largest),1600-1800,0,1630.0
671029,Asian Art,Gift,76506.54308953532,Q4 (largest),1600-1800,0,1657.0
671030,Asian Art,Gift,28852.969999999998,Q4 (largest),1600-1800,0,1650.0
671031,Asian Art,Gift,2589.58,Q2,1600-1800,0,1720.0
671032,Asian Art,Gift,1826.98,Q2,1600-1800,0,1750.0
671033,Asian Art,Gift,1613.5199999999998,Q2,1600-1800,0,1657.0
671034,Asian Art,Gift,1811.95,Q2,1600-1800,0,1750.0
671035,Asian Art,Gift,898.8000000000001,Q1 (smallest),1600-1800,0,1750.0
671040,Asian Art,Gift,2992.64,Q2,1400-1600,0,1600.0
671041,Asian Art,Gift,3184.35,Q2,1800-1900,0,1816.0
671042,Asian Art,Gift,2554.08,Q2,1600-1800,0,1624.0
671044,Asian Art,Gift,1578.7199999999998,Q2,1600-1800,0,1797.0
671045,Asian Art,Gift,2464.0,Q2,1600-1800,0,1796.0
671046,Asian Art,Gift,3138.2999999999997,Q2,1600-1800,0,1783.0
671047,Asian Art,Gift,2192.3199999999997,Q2,1800-1900,0,1834.0
671048,Asian Art,Gift,7028.099999999999,Q3,1800-1900,0,1859.0
671050,Asian Art,Gift,6921.25,Q3,1600-1800,0,1800.0
671051,Asian Art,Gift,1151.82,Q2,1800-1900,0,1846.0
671052,Asian Art,Gift,651.75,Q1 (smallest),1400-1600,0,1518.0
671053,Asian Art,Gift,1691.7600000000002,Q2,1600-1800,0,1716.0
671055,Asian Art,Gift,2992.0000000000005,Q2,1400-1600,0,1483.0
671056,Asian Art,Gift,1613.5199999999998,Q2,1600-1800,0,1650.0
671057,Asian Art,Gift,1528.3,Q2,1800-1900,0,1890.0
671401,Asian Art,Gift,17211.04,Q4 (largest),1950-2000,0,1990.0
671456,European Paintings,Gift,6121.1816549571,Q3,1800-1900,1,1893.0
675695,Asian Art,Gift,2961.2961843417183,Q2,1800-1900,0,1810.0
675873,Modern and Contemporary Art,Purchase/Fund,4453.638032018001,Q3,1900-1950,0,1930.0
676034,Asian Art,Gift,5382.2688646216,Q3,1800-1900,0,1874.0
676366,Asian Art,Gift,9297.980000000001,Q4 (largest),1950-2000,0,1980.0
676458,Modern and Contemporary Art,Gift,11148.40942276464,Q4 (largest),1900-1950,0,1935.0
677108,Modern and Contemporary Art,Gift,774.19758801,Q1 (smallest),1950-2000,0,1973.0
677109,Modern and Contemporary Art,Gift,774.19758801,Q1 (smallest),1950-2000,0,1973.0
677110,Modern and Contemporary Art,Gift,782.2611545561999,Q1 (smallest),1950-2000,0,1973.0
677111,Modern and Contemporary Art,Gift,782.2611545561999,Q1 (smallest),1950-2000,0,1973.0
677112,Modern and Contemporary Art,Gift,783.8735567152,Q1 (smallest),1950-2000,0,1973.0
677113,Modern and Contemporary Art,Gift,782.2611545561999,Q1 (smallest),1950-2000,0,1973.0
677114,Modern and Contemporary Art,Gift,783.8735567152,Q1 (smallest),1950-2000,0,1973.0
677115,Modern and Contemporary Art,Gift,774.19758801,Q1 (smallest),1950-2000,0,1973.0
677116,Modern and Contemporary Art,Gift,782.2611545561999,Q1 (smallest),1950-2000,0,1973.0
677117,Modern and Contemporary Art,Gift,774.19758801,Q1 (smallest),1950-2000,0,1973.0
