object_id,object_id,title,artist_name,artist_nationality,artist_begin_date,artist_end_date,object_begin_date,object_end_date,medium,dimensions,department,culture,period,credit_line,accession_year,is_public_domain,is_highlight,height_cm,width_cm,gallery_number,is_on_display,tags
61721,61721,,,,,,1400,1433,Opaque watercolor on paper,Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm),Asian Art,Tibet,,"Rogers Fund, 2000",2000,True,False,15.9,14.6,,0,Buddhism|Deities
61722,61722,,,,,,1400,1433,Opaque watercolor on paper,Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm),Asian Art,Tibet,,"Rogers Fund, 2000",2000,True,False,15.9,14.6,,0,Buddhism
61723,61723,,,,,,1400,1433,Opaque watercolor on paper,Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm),Asian Art,Tibet,,"Rogers Fund, 2000",2000,True,False,15.9,14.6,,0,Buddhism
61724,61724,,,,,,1400,1433,Opaque watercolor on paper,Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm),Asian Art,Tibet,,"Rogers Fund, 2000",2000,True,False,15.9,14.6,,0,Musical Instruments|Buddhism
61725,61725,,,,,,1400,1433,Opaque watercolor on paper,Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm),Asian Art,Tibet,,"Rogers Fund, 2000",2000,True,False,15.9,14.6,,0,Men|Buddhism
61726,61726,,,,,,1400,1433,Opaque watercolor on paper,Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm),Asian Art,Tibet,,"Rogers Fund, 2000",2000,True,False,15.9,14.6,,0,Buddhism
61727,61727,,,,,,1400,1433,Opaque watercolor on paper,Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm),Asian Art,Tibet,,"Rogers Fund, 2000",2000,True,False,15.9,14.6,,0,Deities
61728,61728,,,,,,1400,1433,Opaque watercolor on paper,Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm),Asian Art,Tibet,,"Rogers Fund, 2000",2000,True,False,15.9,14.6,,0,Buddhism|Deities
61729,61729,,,,,,1400,1433,Opaque watercolor on paper,Each 6 1/4 x 5 3/4 in. (16 x 14.5 cm),Asian Art,Tibet,,"Rogers Fund, 2000",2000,True,False,15.9,14.6,,0,Buddhism|Deities
61825,61825,清  梅清  為澤翁倣各家山水圖  冊|Landscapes after Ancient Masters,Mei Qing,Chinese,1623      ,1697      ,1693,1693,Album of twelve paintings and one leaf of calligraphy; ink and color on paper,Each leaf: 9 3/4 x 11 3/4 in. (24.8 x 29.8 cm),Asian Art,China,Qing dynasty (1644–1911),"Bequest of Marie-Hélène and Guy Weill, in honor of Maxwell K. Hearn, 2015",2017,True,False,24.8,29.8,,0,Landscapes
61855,61855,北魏（？） 佛像壁畵|Buddha,,,,,300,399,Framed wall painting,H. 37 in. (94 cm); W. 28 in. (71.1 cm),Asian Art,China,Northern Wei dynasty (386–534),"Rogers Fund, 1918",1918,True,False,94.0,71.1,,0,
61858,61858,,,,,,960,1279,Fresco,H. 82 5/8 in. (209.9 cm); W. 38 1/2 in. (97.8 cm); D. 2 in. (5.1 cm),Asian Art,China,Song dynasty (960–1279),"Gift of Robert E. Tod, 1938",1938,False,False,209.86792,97.7902,,0,
61941,61941,伝近衛信尋書・伝長谷川宗也絵　葛下絵色紙貼付　『和漢朗詠集』　屏風|Anthology of Japanese and Chinese Poems (Wakan rōeishū) with Underpainting of Arrowroot Vines,Konoe Nobuhiro|Hasegawa Sōya,Japanese|Japanese,1599      |1590      ,1649      |1690      ,1600,1633,"Six-panel folding screen; ink and color on gilt paper

",Image: 65 3/4 in. × 12 ft. 4 in. (167 × 375.9 cm),Asian Art,Japan,Edo period (1615–1868),"Purchase, several members of The Chairman's Council Gifts, 2001",2001,True,False,,,,0,Leaves
61942,61942,,Katsushika Isai,Japanese,1821      ,1880      ,1821,1868,"Folding fan remounted as a hanging scroll; ink and color on silk
",7 3/4 x 27 in. (19.7 x 68.6 cm),Asian Art,Japan,Edo period (1615–1868),"Gift of Rosemarie and Leighton Longhi, 2001",2001,True,False,138.1,85.4,,0,Butterflies|Flowers
62002,62002,清   佚名   監門關聖帝君圖      軸|Guan Yu,Unidentified artist, ,          ,          ,1690,1710,"Hanging scroll; ink, color, and gold on silk","Image: 68 1/8 x 36 7/16 in. (173 x 92.6 cm)
Overall with mounting: 105 1/8 x 48 11/16 in. (267 x 123.7 cm)
Overall with knobs: 105 1/8 x 52 1/2 in. (267 x 133.4 cm)",Asian Art,China,Qing dynasty (1644–1911),"Purchase, The B. Y. Lam Fund and Friends of Asian Art Gifts, in honor of Douglas Dillon, 2001",2001,True,False,,,,0,Men
62150,62150,,,,,,1660,1680,Ink and opaque watercolor on paper,8 1/2 x 6 1/2 in. (21.6 x 16.5 cm),Asian Art,"India, Madhya Pradesh, Malwa",,"Gift of George W. Bahlke, 2001",2001,True,False,21.6,16.5,,0,Bears|Battles|Men|Monkeys|Hinduism
62739,62739,清　柳堉　幽谷深林圖　卷|Remote Valleys and Deep Forests,Liu Yu,Chinese,1640      ,1700      ,1678,1678,Handscroll; ink and color on paper,10 5/8 in. × 12 ft. 1/8 in. (27 × 366.1 cm),Asian Art,China,Qing dynasty (1644–1911),"Bequest of Marie-Hélène and Guy Weill, 2015",2017,True,False,27.0,366.1,,0,Landscapes
62743,62743,清  王原祁  為瞻亭畫七發妙劑圖  軸|Landscape for Zhanting,Wang Yuanqi,Chinese,1642      ,1715      ,1710,1710,Hanging scroll; ink and color on paper,"Image: 37 1/2 × 18 1/2 in. (95.3 × 47 cm)
Overall with mounting: 92 5/8 × 25 1/4 in. (235.3 × 64.1 cm)
Overall with knobs: 92 5/8 × 29 in. (235.3 × 73.7 cm)",Asian Art,China,Qing dynasty (1644–1911),"Gift of Marie-Hélène Weill and Guy A. Weill, 2011",2011,True,False,,,,0,Mountains|Landscapes
62744,62744,,Zhang Daqian,Chinese,1899      ,1983      ,1950,1950,Two-sided folding fan mounted as an album leaf; ink and color on gold-flecked paper,5 5/16 x 16 15/16 in. (13.5 x 43 cm),Asian Art,China,,"Bequest of Marie-Hélène and Guy Weill, 2015",2017,False,False,13.5,43.0,,0,
62953,62953,清   李方膺   墨梅圖   冊|Album of Blossoming Plum,Li Fangying,Chinese,1696      ,1754      ,1742,1742,Album of eight paintings; ink on paper,Image: 9 3/4 x 12 1/2 in. (24.8 x 31.8 cm),Asian Art,China,Qing dynasty (1644–1911),"Bequest of Marie-Hélène and Guy Weill, 2015",2017,True,False,,,,0,Flowers
63956,63956,張騫図|The Chinese Explorer Zhang Qian on a Raft,Maejima Sōyū,Japanese,1536      ,1570      ,1534,1566,Hanging scroll; ink on paper,"Image: 20 5/16 × 13 11/16 in. (51.6 × 34.7 cm)
Overall with knobs: 50 × 16 1/4 in. (127 × 41.3 cm)
Overall with mounting: 50 × 14 1/2 in. (127 × 36.8 cm)",Asian Art,Japan,Muromachi period (1392–1573),"Purchase, Mary Livingston Griggs and Mary Griggs Burke Foundation Gift, 2002",2002,True,False,,,,0,Men|Rivers
64084,64084,,,,,,1368,1644,Eight-panel folding screen; colors and gold on silk,"72 1/2 in. × 16 ft. 8 1/2 in. (184.2 × 509.3 cm)
Other (Folded): 72 1/4 in. × 25 3/4 in. × 5 in. (183.5 × 65.4 × 12.7 cm)",Asian Art,China,late Ming dynasty (1368–1644),"Gift of Mrs. P. H. B. Frelinghuysen, 1962
",1962,True,False,184.1504,509.271,,0,Flowers
64115,64115,,,,,,1800,1833,On paper,Image: 38 1/4 × 15 5/8 in. (97.2 × 39.7 cm),Asian Art,Japan,Edo period (1615–1868),"Gift of John Achelis, 1907",1907,True,False,,,,0,Birds
64372,64372,,Tosa School,Japanese,          ,          ,1771,1799,Set of album leaf paintings; ink and color on paper (shikishi),9 3/8 x 6 13/16 in. (23.8 x 17.3 cm),Asian Art,Japan,Edo period (1615–1868),"Gift of Dr. and Mrs. Maximilian O. Goldsmith, 1974",1974,True,False,31.4326,22.3838,,0,Bridges|Men|Streams
64381,64381,能楽風俗図絵巻|Six Noh Performances in Scenes from Daily Life,,,,,1667,1733,"Handscroll; ink, color, and gold on paper","1 ft. 1 3/8 in. x 18 ft. 1 7/8 in. (0.34 x 5.53 m)
Overall (with mounting and rollers): 1 ft.1 3/8 in. x 20 ft. 5 1/8 in. (0.34 x 6.23 m)",Asian Art,Japan,Edo period (1615–1868),"Gift of Carol and John Lyden, 2001",2001,True,False,33.9726,622.6187,,0,Performance|Men|Women|Spectators
64397,64397,森周峰筆 楼閣山水図屏風|Landscape with Pavilion,Mori Shūhō,Japanese,1738      ,1823      ,1800,1833,"Pair of six-panel folding screens; ink, color, gold flecks, and gold leaf on paper",Image (each screen):  5 ft. 2 3/16 in. x 11 ft. 8 15/16 in. (1.58 x 3.58 m),Asian Art,Japan,Edo period (1615–1868),"Gift of Rosemarie and Leighton Longhi, 2001",2001,True,False,,,,0,Landscapes
64505,64505,,Katsushika Isai,Japanese,1821      ,1880      ,1821,1868,"Folding fan, remounted as a hanging scroll; ink and color on silk",7 3/4 x 27 in. (19.7 x 68.6 cm),Asian Art,Japan,Edo period (1615–1868),"Gift of Rosemarie and Leighton Longhi, 2001",2001,True,False,138.1,85.4,,0,Landscapes
64533,64533,,,,,,1760,1780,"Ink, opaque watercolor, and gold on paper",13 5/8 x 10 5/8 in. (34.6 x 27 cm),Asian Art,"India (Rajasthan, Jodhpur)",,"Purchase, Friends of Asian Art Gifts, 2002",2002,True,False,34.6076,26.9876,,0,Musical Instruments|Men|Women|Smoking|Musicians|Hookah
64534,64534,,,,,,1700,1730,Ink and opaque watercolor on paper,"Image: 12 7/16 × 17 1/4 in. (31.6 × 43.8 cm)
Inscription:  2 3/4 × 5 3/8 in. (7 × 13.7 cm)
Sheet: 13 5/16 × 17 1/4 in. (33.8 × 43.8 cm)",Asian Art,"India (Rajasthan, Sawar)",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2002",2002,True,False,,,,0,Men|Women
64535,64535,,,,,,1790,1810,"Ink, opaque watercolor, gold and silver on paper","Image: 9 7/8 x 14 1/8 in. (25.1 x 35.8 cm)
Framed: 16 5/16 x 21 3/8 in. (41.4 x 54.3 cm)",Asian Art,"North India, Punjab Hills, Kangra",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2002",2002,True,False,,,,0,Hunting|Deer|Dogs|Horses|Tigers
64839,64839,,,,,,1790,1810,Gold and color on paper,10 x 7 3/8 in. (25.4 x 18.7 cm),Asian Art,India,Rajput,"Gift of Adele Simpson, 1964",1964,True,False,25.4001,18.7325,,0,Women|Female Nudes
64840,64840,,,,,,1867,1933,Gold and color on brown paper,14 x 10 1/4 in. (35.5 x 26 cm),Asian Art,India,Rajput,"Gift of Adele Simpson, 1964",1964,True,False,35.5601,26.0351,,0,Men|Portraits|Horses
64841,64841,,,,,,1867,1933,"Color, gold and silver on paper",8 3/4 x 11 3/4 in. (22.2 x 29.8 cm),Asian Art,India,Rajput: Jaipur,"Gift of Adele Simpson, 1964",1964,True,False,22.225,29.8451,,0,Women|Landscapes|Krishna|Radha
64842,64842,,,,,,1871,1899,"Color, gold and silver on paper",12 x 8 7/8 in. (30.5 x 22.5 cm),Asian Art,India,,"Gift of Adele Simpson, 1964",1964,True,False,30.4801,22.5425,,0,Women|Krishna|Radha|Pavilions
64843,64843,,,,,,1790,1810,"Color, gold and silver on paper",12 1/2 x 9 1/2 in. (31.8 x 24.1 cm),Asian Art,"India (Rajasthan, Kota)",Rajput: Kota,"Gift of Adele Simpson, 1964",1964,True,False,31.7501,24.13,,0,Men|Horses
64844,64844,,,,,,1867,1933,Color and gold on paper,9 5/8 x 7 1/8 in. (24.4 x 18.1 cm),Asian Art,India,Rajput,"Gift of Adele Simpson, 1964",1964,True,False,24.4475,18.0975,,0,Krishna|Radha
64845,64845,,,,,,1867,1933,Color and gold on paper,9 5/8 x 7 1/8 in. (24.4 x 18.1 cm),Asian Art,India,Rajput,"Gift of Adele Simpson, 1964",1964,True,False,24.4475,18.0975,,0,Women|Krishna
64846,64846,,,,,,1867,1933,Colors and gold on paper,9 5/8 x 7 1/8 in. (24.4 x 18.1 cm),Asian Art,India,Rajput,"Gift of Adele Simpson, 1964",1964,True,False,24.4475,18.0975,,0,Women|Dancing
64847,64847,,,,,,1871,1900,Colors and gold on paper,9 5/8 x 7 1/8 in. (24.4 x 18.1 cm),Asian Art,India,Rajput: Jaipur,"Gift of Adele Simpson, 1964",1964,True,False,24.4,18.0975,,0,Musical Instruments|Women|Krishna|Radha
64848,64848,,,,,,1867,1933,Colors and gold on paper,9 5/8 x 7 1/8 in. (24.4 x 18.1 cm),Asian Art,India,Rajput,"Gift of Adele Simpson, 1964",1964,True,False,24.4475,18.0975,,0,Women|Trees|Pavilions
64849,64849,,,,,,1867,1933,Colors and gold on paper,9 5/8 x 7 1/8 in. (24.4 x 18.1 cm),Asian Art,India,Rajput,"Gift of Adele Simpson, 1964",1964,True,False,24.4475,18.0975,,0,Musical Instruments|Women|Dancing|Krishna|Musicians
64850,64850,,,,,,1867,1933,"Colors, silver and gold on paper",12 7/8 x 9 3/4 in. (32.7 x 24.8 cm),Asian Art,India,Rajput: Jaipur,"Gift of Adele Simpson, 1964",1964,True,False,32.7026,24.765,,0,Men|Horses
64851,64851,,,,,,1790,1810,Colors on gold on paper,11 1/2 x 8 3/4 in. (29.2 x 22.2 cm),Asian Art,India,Rajput,"Gift of Adele Simpson, 1964",1964,True,False,29.2101,22.225,,0,Balconies|Men|Women|Dancers
64852,64852,,,,,,1790,1810,"Leaf from an album; ink, colors and gold on paper",10 1/2 x 7 1/2 in. (26.7 x 19.1 cm),Asian Art,India,Mughal,"Gift of Adele Simpson, 1964",1964,True,False,26.6701,19.05,,0,Birds|Men|Women
64872,64872,源琦筆 　華洛四季遊楽図巻|Scenes of the Four Seasons in Kyoto,Genki (Komai Ki),Japanese,1747      ,1797      ,1778,1778,Handscroll; ink and color on silk,"Image: 12 5/16 in. × 16 ft. 7 15/16 in. (31.3 × 507.8 cm)
Overall with mounting: 12 13/16 in. × 16 ft. 7 15/16 in. (32.5 × 507.8 cm)",Asian Art,Japan,Edo period (1615–1868),"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",2015,True,False,,,231,1,Bridges|Men|Women|Landscapes|Daily Life|Tables
64890,64890,,,,,,1600,1620,Opaque watercolor and ink paper,"Image: 6 5/8 × 9 5/8 in. (16.8 × 24.4 cm)
Sheet: 9 5/8 × 11 7/8 in. (24.4 × 30.2 cm)",Asian Art,"Western India, Bikaner, Rajasthan",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2002",2002,True,False,,,,0,Boys|Women|Demons|Krishna|Hinduism
64891,64891,,Stipple Master,Indian,1680      ,1725      ,1690,1720,Opaque watercolor and ink on paper,"Page: 14 11/16 x 12 1/8 in. (37.3 x 30.8 cm)
Image: 13 3/16 x 10 3/4 in. (33.5 x 27.3 cm)",Asian Art,"Western India, Rajasthan, Udaipur",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2002",2002,True,False,,,,0,
64892,64892,,,,,,1690,1720,"Ink, opaque watercolor, and silver on paper",Image: 6 1/8 x 6 1/8 in. (15.6 x 15.6 cm); Page: 8 1/8 x 8 1/8 in. (20.6 x 20.6 cm),Asian Art,"India (Himachal Pradesh, possibly Basohli or Nurpur)",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2002",2002,True,False,20.6375,20.6375,,0,Falcons|Women
64893,64893,,,,,,1730,1750,"Opaque watercolor, ink and gold on paper","Page: 8 1/2 x 12 3/4 in. (21.6 x 32.4 cm)
Image: 7 1/16 x 11 1/4 in. (17.9 x 28.6 cm)",Asian Art,"Northern India, Guler, Himachal Pradesh",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2002",2002,True,True,,,,0,Demons
64972,64972,明　佚名　仿林良　喜上梅梢圖　軸|Birds Amidst Blossoming Plum and Bamboo,Lin Liang,Chinese,1416      ,1480      ,1416,1480,Hanging scroll; ink and color on silk,40 15/16 x 18 11/16 in. (104 x 47.4 cm),Asian Art,China,Ming dynasty (1368–1644),"Purchase, C. C. Wang Gift, 2002",2002,True,False,104.0,47.4,,0,Birds|Bamboo
65002,65002,,Dalchand,Indian,          ,          ,1710,1740,"Ink, opaque watercolor, and gold on paper",Approx. 8 x 8 in. (20.3 x 20.3 cm),Asian Art,"India (Rajasthan, Jodhpur)",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2002",2002,True,False,20.32,20.32,,0,Bow and Arrow|Men|Horses
65003,65003,,,,,,1710,1720,"Ink, opaque watercolor, and gold on paper",12 x 8 3/8 in. (30.5 x 21.3 cm),Asian Art,"India (Rajasthan, Jodhpur)",,"Purchase, Friends of Asian Art Gifts, 2002",2002,True,False,30.4801,21.2725,,0,Men|Horses
65013,65013,清  那爾敦布  順治皇帝進京之隊伍賽馬全圖  卷|Horsemanship Competition for the Shunzhi Emperor,Nardunbu,Manchu,1600      ,1699      ,1662,1662,Handscroll; ink and color on paper,"8 x 655 in. (20.3 x 1663.7 cm)
Height of painting with paper mounting: 9 3/8 in. (23.8 cm); height of painting with brocade mounting: 12 in. (30.5 cm); frontispiece: 8 x 12 3/8 in. (20.3 x 31.4 cm)",Asian Art,China,Ming dynasty (1368–1644),"Purchase, The Dillon Fund Gift, 2002",2002,True,False,20.32,31.4326,,0,Men|Horses
65038,65038,秋夜長物語絵巻|A Long Tale for an Autumn Night (Aki no yo nagamonogatari),Unidentified artist, ,          ,          ,1390,1410,"One handscroll from a set of three; ink, color, and gold on paper","Image: 12 1/4 in. × 32 ft. 7 1/4 in. (31.1 × 993.8 cm)
Overall with mounting: 12 5/8 in. × 34 ft. 6 7/8 in. (32.1 × 1053.8 cm)",Asian Art,Japan,Muromachi period (1392–1573),"Purchase, Funds from various donors, by exchange, Fletcher Fund and Dodge Fund, 2002",2002,True,False,,,,0,Men|Women|Horses|Boats
65060,65060,"近代  張大千  仿石濤野色圖  冊|Paintings after Shitao's ""Wilderness Colors""",Zhang Daqian,Chinese,1899      ,1983      ,1920,1940,Album of four leaves; ink and color on paper,Each painting: 10 1/2 x 8 1/4 in. (26.7 x 21 cm),Asian Art,China,,"Gift of Mark Shrum Pratt, 2002",2002,False,False,26.6701,20.955,,0,
65075,65075,王翬、楊晉、顧昉、王雲、徐玫 仿古山水圖 冊 紙本|Landscapes after old masters,Wang Hui|Yang Jin|Gu Fang|Xu Mei|Wang Yun,Chinese| | | | ,1632      |1644      |1690      |1690      |1652      ,1717      |1728      |1720      |1722      |1735      ,1692,1692,Album of sixteen leaves; ink and color on paper,Image (each leaf): 11 x 12 1/8 in. (27.9 x 30.8 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Marie-Hélène and Guy A. Weill, 2000",2000,True,False,35.6,43.2,,0,Mountains|Landscapes
65122,65122,秋夜長物語|A Long Tale for an Autumn Night (Aki no yo nagamonogatari),Unidentified artist, ,          ,          ,1390,1410,"Handscroll 2 from a set of 3; ink, color, and gold on paper","Image: 12 3/16 in. × 41 ft. 6 1/8 in. (31 × 1265.2 cm)
Overall with mounting: 12 1/2 in. × 43 ft. 2 1/8 in. (31.8 × 1316 cm)",Asian Art,Japan,Muromachi period (1392–1573),"Purchase, Funds from various donors, by exchange, Fletcher Fund and Dodge Fund, 2002",2002,True,False,,,,0,Bow and Arrow|Swords|Men|Landscapes
65123,65123,秋夜長物語絵巻|A Long Tale for an Autumn Night (Aki no yo nagamonogatari),Unidentified artist, ,          ,          ,1390,1410,"Handscroll 3 from a set of 3; ink, color, and gold on paper","Image: 12 3/16 in. × 41 ft. 6 in. (31 × 1264.9 cm)
Overall with mounting: 12 5/16 in. × 43 ft. 5 5/8 in. (31.3 × 1324.9 cm)",Asian Art,Japan,Muromachi period (1392–1573),"Purchase, Funds from various donors, by exchange, Fletcher Fund and Dodge Fund, 2002",2002,True,False,,,,0,Men|Landscapes
65124,65124,,,,,,1642,1642,Printed book of the text of the same tale in 56 pages; ink on paper,10 1/2 x 7 1/8 in. (26.7 x 18.1 cm),Asian Art,Japan,Edo period (1615–1868),"Purchase, Funds from various donors, by exchange, Fletcher Fund and Dodge Fund, 2002",2002,True,False,26.6701,18.0975,,0,
65385,65385,清	徐揚 	仙山樓閣圖     扇面|Palaces of the Immortals,Xu Yang,Chinese,1750      ,1776      ,1753,1753,"Folding fan mounted as an album leaf; ink, color, and gold on paper","Image: 6 1/4 x 18 1/2 in. (15.9 x 47 cm)
Sheet: 15 × 24 1/2 in. (38.1 × 62.2 cm)",Asian Art,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)","Purchase, The B. D. G. Leviton Foundation Gift, in honor of Marie-Hélène and Guy Weill, 2003",2003,True,False,,,,0,Mountains
65392,65392,啓孫筆　四季山水図|Landscapes of the Four Seasons,Keison,Japanese,1534      ,1566      ,1534,1566,Pair of hanging scrolls; ink on paper,"Image (a): 38 5/16 × 19 9/16 in. (97.3 × 49.7 cm)
Overall with mounting (a): 75 13/16 × 25 11/16 in. (192.5 × 65.3 cm)
Overall with knobs (a): 75 13/16 × 27 1/2 in. (192.5 × 69.8 cm)
Image (b): 38 3/8 × 19 5/8 in. (97.4 × 49.8 cm)
Overall with mounting (b): 75 9/16 × 25 11/16 in. (192 × 65.3 cm)
Overall with knobs (b): 75 9/16 × 28 1/8 in. (192 × 71.4 cm)",Asian Art,Japan,Muromachi period (1392–1573),"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",2015,True,False,,,,0,Mountains|Landscapes
65394,65394,"霊彩筆　豊干寒山拾得図|Fenggan, Hanshan, and Shide",Reisai,Japanese,1430      ,1450      ,1400,1449,Pair of hanging scrolls; ink and color on paper,"Image (a): 37 7/8 × 13 5/8 in. (96.2 × 34.6 cm)
Overall with mounting (a): 72 15/16 × 18 11/16 in. (185.3 × 47.5 cm)
Overall with knobs (a): 72 15/16 × 20 5/16 in. (185.3 × 51.6 cm)
Image (b): 37 15/16 × 13 9/16 in. (96.3 × 34.5 cm)
Overall with mounting (b): 72 5/8 × 18 11/16 in. (184.5 × 47.4 cm)
Overall with knobs (b): 72 5/8 × 20 1/4 in. (184.5 × 51.5 cm)",Asian Art,Japan,Muromachi period (1392–1573),"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",2015,True,False,,,,0,Men
65417,65417,南蛮屏風|Arrival of the Europeans,,,,,1600,1625,"Pair of six-panel folding screens; ink, color, gold, and gold leaf on paper

",Image (each): 41 3/8 in. × 8 ft. 6 5/8 in. (105.1 × 260.7 cm),Asian Art,Japan,Edo period (1615–1868),"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",2015,True,False,120.01524,243.84048,,0,Houses|Women|Horses
65555,65555,清　蕭雲從　山水圖　冊|Landscapes,Xiao Yuncong,Chinese,1596      ,1673      ,1668,1668,Album of eight paintings; ink and color on paper,Each leaf: 9 1/8 x 6 3/4 in. (23.2 x 17.1 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Florence and Herbert Irving Collection, in memory of Douglas Dillon, 2003",2003,True,False,,,,0,Rivers|Landscapes
65574,65574,,Teisai Hokuba,Japanese,1771      ,1844      ,1800,1899,"Hanging scroll; ink, color, and gold on silk","Image: 37 1/4 × 12 3/8 in. (94.6 × 31.4 cm)
Overall with mounting: 69 1/2 × 16 7/8 in. (176.5 × 42.9 cm)
Overall with knobs: 69 1/2 × 19 in. (176.5 × 48.3 cm)",Asian Art,Japan,Edo period (1615–1868),"Purchase, Friends of Asian Art Gifts, 2003",2003,True,False,,,,0,Women|Moon
65584,65584,,,,,,1630,1640,Opaque watercolor and silver on paper,4 1/2 x 8 in. (11.4 x 20.3 cm),Asian Art,"India (Madhya Pradesh, Malwa)",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2003",2003,True,True,,,,0,Women|Peacocks|Monkeys|Trees|Krishna
65586,65586,伝俵屋宗達筆　源氏物語図「宿木」 |“Trees Encoiled in Vines of Ivy” (Yadorigi),Tawaraya Sōtatsu,Japanese,1570      ,1640      ,1615,1633,"Hanging scroll; ink, color, and gold on paper",10 x 21 3/4 in. (25.4 x 55.2 cm),Asian Art,Japan,Edo period (1615–1868),"Gift of Chizuko and Frank Korn, in honor of Miyeko Murase, 2006",2006,True,False,25.4001,55.2451,,0,Sleeping|Men|Women|Beds
65590,65590,,Stipple Master,Indian,1680      ,1725      ,1695,1715,"Ink, opaque watercolor, silver, and gold on paper",18 x 13 in. (45.7 x 33 cm),Asian Art,"India (Rajasthan, Mewar)",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2003",2003,True,False,45.7201,33.0201,,0,Fountains|Men|Smoking|Elephants|Fish|Hookah
65594,65594,,The Kota Master,Indian,1700      ,1733      ,1710,1785,"Ink, opaque watercolor, and gold on paper","recto: 7 1/2 x 4 3/8 in. (19.1 x 11.1 cm)
verso: 9 x 5 7/8 in. (22.9 x 14.9 cm)",Asian Art,"India (Rajasthan, Kota)",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2003",2003,True,False,,,,0,Birds|Couples|Women|Peacocks|Krishna|Radha
65595,65595,,Chokha,Indian,1799      ,1826      ,1810,1830,"Ink, opaque watercolor, silver, and gold on paper",8 1/4 x 13 1/4 in. (21 x 33.7 cm),Asian Art,"India (Rajasthan, Mewar)",,"Cynthia Hazen Polsky and Leon B. Polsky Fund, 2003",2003,True,False,,,,0,Birds|Cows|Horses|Lions|Rivers|Krishna|Radha
65603,65603,鈴木松年筆 老松図屏風|Aged Pines,Suzuki Shōnen 鈴木松年,Japanese,1849      ,1918      ,1867,1899,Pair of six-panel folding screens; ink on gold-leaf,Image (each): 68 1/16 in. x 12 ft. 1 3/16 in. (172.9 x 368.8 cm),Asian Art,Japan,Meiji period (1868–1912),"Purchase, The B. D. G. Leviton Foundation Gift, 2003",2003,True,False,,,,0,Trees
65620,65620,清　龔賢　山水圖　冊|Landscapes,Gong Xian,Chinese,1619      ,1689      ,1680,1689,Album of six paintings; ink on paper,Each: 8 3/4 x 17 3/8 in. (22.2 x 44.1 cm),Asian Art,China,Qing dynasty (1644–1911),"The Sackler Fund, 1969",1969,True,False,22.2,44.1,,0,Landscapes
65624,65624,"明/清　惲向　欲雪圖　冊頁|Snowscape, from Album for Zhou Lianggong",Yun Xiang,Chinese,1586      ,1655      ,1645,1655,Double album leaf from a collective album of twelve paintings and facing pages of calligraphy; ink on paper	,"9 3/4 x 13 in. (24.8 x 33 cm)
",Asian Art,China,Qing dynasty (1644–1911),"Gift of Julia and John Curtis, 2015",2015,True,False,69.8501,47.6251,,0,Mountains|Landscapes
65625,65625,"清   葉欣   聼雪圖   冊頁|Snowscape, leaf from Album for Zhou Lianggong",Ye Xin,Chinese,1640      ,1640      ,1645,1655,"Double album leaf from a collective album of twelve paintings and facing pages of calligraphy; ink and color on paper		
",9 3/4 x 13 in. (24.8 x 33 cm),Asian Art,China,Qing dynasty (1644–1911),"Gift of Julia and John Curtis, 2015",2015,True,False,67.3101,45.7201,,0,Mountains|Landscapes|Snow
65628,65628,清   諸家   名家書畫   冊|Album of painting and calligraphy for Maoshu,Various artists, ,          ,          ,1666,1680,"Album of fourteen paintings and facing pages of calligraphy; ink and color on paper
","Image (each leaf, various image sizes): 13 3/4 × 11 1/8 in. (34.9 × 28.3 cm)
Each double leaf: 13 3/4 × 22 1/4 in. (34.9 × 56.5 cm)
Album: 13 3/4 × 11 1/8 × 1 1/4 in. (34.9 × 28.3 × 3.2 cm)",Asian Art,China,Qing dynasty (1644–1911),"Gift of Julia and John Curtis, 2015",2015,True,False,34.92507,56.515114,,0,Landscapes|Calligraphy
